0.2508099,0.16933455
0.16553111,0.16346043
0.16272826,0.16167703
0.16142096,0.15946463
0.16052587,0.16335113
0.15997392,0.15853469
0.15952373,0.15859121
0.15933965,0.16146728
0.15899777,0.15804414
0.15883209,0.15769249
0.15869617,0.15964328
0.15853417,0.1576596
0.15847929,0.15704463
0.15828158,0.15795459
0.15825512,0.15735875
0.15813859,0.15716787
0.15803741,0.15733594
0.15817949,0.15683675
0.15799524,0.15825792
0.15790379,0.15723024
0.15780894,0.15743554
0.1578264,0.15851748
0.15775956,0.15711132
0.15767884,0.15797202
0.15769565,0.1570476
0.15770523,0.15737052
0.1576109,0.15804717
0.15759361,0.15863037
0.15755732,0.15836033
0.15761802,0.15873607
0.15763724,0.15684238
0.15753485,0.15732308
0.15751201,0.158175
0.15744624,0.15630066
0.15746798,0.15644692
0.1574951,0.15740737
0.15748332,0.15656568
0.15738562,0.15651065
0.1574124,0.15723561
0.15727852,0.1567784
0.15737805,0.15703076
0.15738583,0.15812626
0.15729883,0.15670247
0.15733609,0.15707311
0.15730436,0.15685724
0.1572828,0.15687743
0.15733193,0.15803847
0.15730134,0.1566876
0.15718463,0.15703796
0.15727672,0.15712267
0.15724115,0.1566087
0.15732089,0.15618008
0.15722579,0.15711024
0.15729365,0.15611282
0.15726393,0.15660149
0.15721758,0.15651183
0.15717815,0.15620095
0.15713398,0.15766738
0.15714306,0.15705398
0.15709953,0.15637673
0.1571756,0.15630087
0.15708347,0.15775742
0.15709725,0.15681213
0.1571299,0.15646715
0.15707439,0.15655327
0.15717264,0.15662055
0.15707837,0.15708254
0.15706949,0.1564039
0.15709192,0.15649614
0.15712349,0.15606947
0.15706886,0.15630825
0.15709873,0.15826064
0.1570907,0.1592623
0.15711874,0.15625232
0.15697776,0.15629365
0.1570628,0.156112
0.15712325,0.15633386
0.15709403,0.15625058
0.15710218,0.15876003
0.15708843,0.15704384
0.1570456,0.15792201
0.15710251,0.15641606
0.15709457,0.15623559
0.15712516,0.15716074
0.15709251,0.15664865
0.15713027,0.15623589
0.15704833,0.157875
0.15717448,0.15613483
0.15710373,0.15655544
0.15705727,0.15690015
0.1570957,0.15655424
0.15718777,0.15773019
0.15713571,0.15675808
0.15707597,0.15741973
0.15697238,0.15922636
0.15706725,0.15625383
0.1569542,0.15634927
0.15704235,0.15609032
0.15711384,0.15679377
0.15710577,0.15790333
0.15710694,0.1573072
0.1569994,0.15669303
0.15699302,0.1563134
0.15708572,0.1569418
0.157099,0.16452354
0.15703745,0.15664135
0.15704106,0.15609774
0.15711735,0.1574606
0.1571741,0.15635453
0.15704215,0.15643562
0.15713449,0.15657867
0.15706338,0.15693447
0.15707661,0.15679507
0.15710627,0.15710667
0.15716684,0.15608792
0.15703689,0.15648153
0.1570548,0.1566462
0.15713273,0.15647486
0.15708382,0.15649542
0.15711503,0.15656222
0.15696153,0.15826578
0.15712696,0.15725689
0.15706624,0.15668951
0.1570608,0.15604126
0.15707107,0.15688506
0.15711692,0.15833397
0.15713716,0.16110218
0.15713964,0.15809025
0.15700582,0.1563418
0.15716286,0.15638265
0.15703785,0.15746193
0.15703452,0.15660578
0.15708737,0.15624113
0.15708329,0.15659674
0.15701252,0.1564644
0.15701936,0.15676335
0.15710735,0.15638077
0.1570801,0.15662362
0.15709075,0.15810172
0.15700457,0.1563895
0.15706752,0.1568061
0.15706931,0.15647325
0.15714532,0.15613197
0.15706238,0.15616153
0.1570594,0.1573368
0.15710722,0.15633221
0.15707284,0.15670799
0.15707433,0.15614866
0.1570499,0.15597403
0.15701805,0.15625969
0.15701553,0.15625611
0.1569956,0.15624598
0.15706944,0.15684173
0.1571493,0.15672426
0.15707554,0.15615419
0.1571532,0.15683965
0.15703052,0.15681678
0.15704489,0.15666698
0.15701641,0.15609996
0.15715452,0.15641765
0.15715487,0.15647638
0.15712763,0.15635404
0.15724711,0.15592445
0.15715896,0.15666343
0.15703934,0.16010381
0.15721147,0.1564409
0.15709406,0.15692012
0.15699849,0.1564372
0.1570174,0.15640478
0.15706953,0.15652476
0.15710665,0.15655813
0.15705582,0.15626504
0.15707354,0.15622771
0.1570671,0.15687999
0.1571306,0.15627225
0.15703958,0.15638119
0.15702067,0.15672588
0.15713008,0.16085327
0.15704346,0.1565056
0.15712288,0.1562454
0.15711418,0.15707897
0.15711057,0.15627366
0.15713766,0.15692979
0.15709436,0.15649322
0.15712264,0.15661332
0.15717672,0.15653196
0.15710174,0.1558933
0.15711586,0.15618868
0.15719669,0.15692593
0.15713917,0.16130033
0.15717244,0.15657704
0.15707211,0.15798692
0.15702769,0.15661146
